frame,timestamp_ms,left_detected,right_detected,left_0_x,left_0_y,left_0_z,left_1_x,left_1_y,left_1_z,left_2_x,left_2_y,left_2_z,left_3_x,left_3_y,left_3_z,left_4_x,left_4_y,left_4_z,left_5_x,left_5_y,left_5_z,left_6_x,left_6_y,left_6_z,left_7_x,left_7_y,left_7_z,left_8_x,left_8_y,left_8_z,left_9_x,left_9_y,left_9_z,left_10_x,left_10_y,left_10_z,left_11_x,left_11_y,left_11_z,left_12_x,left_12_y,left_12_z,left_13_x,left_13_y,left_13_z,left_14_x,left_14_y,left_14_z,left_15_x,left_15_y,left_15_z,left_16_x,left_16_y,left_16_z,left_17_x,left_17_y,left_17_z,left_18_x,left_18_y,left_18_z,left_19_x,left_19_y,left_19_z,left_20_x,left_20_y,left_20_z,right_0_x,right_0_y,right_0_z,right_1_x,right_1_y,right_1_z,right_2_x,right_2_y,right_2_z,right_3_x,right_3_y,right_3_z,right_4_x,right_4_y,right_4_z,right_5_x,right_5_y,right_5_z,right_6_x,right_6_y,right_6_z,right_7_x,right_7_y,right_7_z,right_8_x,right_8_y,right_8_z,right_9_x,right_9_y,right_9_z,right_10_x,right_10_y,right_10_z,right_11_x,right_11_y,right_11_z,right_12_x,right_12_y,right_12_z,right_13_x,right_13_y,right_13_z,right_14_x,right_14_y,right_14_z,right_15_x,right_15_y,right_15_z,right_16_x,right_16_y,right_16_z,right_17_x,right_17_y,right_17_z,right_18_x,right_18_y,right_18_z,right_19_x,right_19_y,right_19_z,right_20_x,right_20_y,right_20_z
159,7950,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800798922777176,0.9271570444107056,3.679666349398758e-07,0.23841162025928497,0.8888527750968933,-0.009866833686828613,0.2810525894165039,0.8199529051780701,-0.016434086486697197,0.3172455430030823,0.7684099078178406,-0.02587759867310524,0.3520667552947998,0.7409897446632385,-0.03562241792678833,0.25690242648124695,0.7264589071273804,-0.003780116094276309,0.29771047830581665,0.692007303237915,-0.03437097370624542,0.3302241563796997,0.6970815658569336,-0.06003563478589058,0.3570680618286133,0.7160228490829468,-0.0742134377360344,0.2286815643310547,0.7033412456512451,-0.015949450433254242,0.2553030550479889,0.604459822177887,-0.03513118252158165,0.2817527949810028,0.5413392186164856,-0.050622887909412384,0.30493444204330444,0.4877646565437317,-0.06048685684800148,0.19464313983917236,0.7048303484916687,-0.0328049436211586,0.20481140911579132,0.5993074178695679,-0.056430984288454056,0.21986357867717743,0.5323965549468994,-0.07346110790967941,0.2369704693555832,0.47631213068962097,-0.08272023499011993,0.15637412667274475,0.7280032634735107,-0.05059828981757164,0.1382662057876587,0.6526451706886292,-0.07213499397039413,0.13032104074954987,0.5970012545585632,-0.08020869642496109,0.1278092861175537,0.5460920929908752,-0.08387217670679092
160,8000,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18315404653549194,0.9296696186065674,3.7822314880031627e-07,0.24274685978889465,0.8870834708213806,-0.010909252800047398,0.2872866094112396,0.8167434930801392,-0.01860256865620613,0.32769322395324707,0.7660781145095825,-0.029329560697078705,0.3676759600639343,0.7426456212997437,-0.040149565786123276,0.25828900933265686,0.724693775177002,-0.005464730318635702,0.30163753032684326,0.6924641728401184,-0.03938678652048111,0.3371874988079071,0.7024054527282715,-0.06824161112308502,0.36754292249679565,0.7193057537078857,-0.08482348918914795,0.23123599588871002,0.7054697275161743,-0.017958838492631912,0.2566685080528259,0.6065235733985901,-0.04020737484097481,0.28273850679397583,0.5404640436172485,-0.05806656926870346,0.3045507073402405,0.4818286597728729,-0.06962703913450241,0.19774985313415527,0.7095715999603271,-0.03529660031199455,0.20612362027168274,0.6026884913444519,-0.06126375123858452,0.2202368527650833,0.5335526466369629,-0.07817333191633224,0.23686757683753967,0.4735737442970276,-0.08681264519691467,0.16091285645961761,0.7342618703842163,-0.05375700071454048,0.14276257157325745,0.6585091352462769,-0.07665085047483444,0.13432292640209198,0.6018598079681396,-0.0840669721364975,0.13221962749958038,0.5500044822692871,-0.08681203424930573
161,8050,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18948645889759064,0.9352814555168152,3.8020331771804194e-07,0.24715688824653625,0.8961623907089233,-0.011323978193104267,0.293386846780777,0.8256009221076965,-0.018328716978430748,0.335429847240448,0.7771152853965759,-0.027926241979002953,0.3747367262840271,0.7529938220977783,-0.03718721121549606,0.2655479907989502,0.7300184369087219,-0.006390547379851341,0.31386157870292664,0.7017881870269775,-0.03944465145468712,0.3510013520717621,0.711712121963501,-0.0670550987124443,0.38143783807754517,0.7285863757133484,-0.08249620348215103,0.2395562082529068,0.7096347212791443,-0.0188120286911726,0.2654080390930176,0.6087079048156738,-0.03917497396469116,0.28963345289230347,0.5408530235290527,-0.05492137745022774,0.30806398391723633,0.48158663511276245,-0.06469304114580154,0.20681974291801453,0.7134557962417603,-0.03608677163720131,0.21236686408519745,0.6048107743263245,-0.06081043928861618,0.2242821753025055,0.535135805606842,-0.07607629150152206,0.23812177777290344,0.474122554063797,-0.08327614516019821,0.1714150607585907,0.7381934523582458,-0.05457068979740143,0.1506541669368744,0.6621200442314148,-0.07710345089435577,0.1414879560470581,0.6055394411087036,-0.0835903212428093,0.1379062682390213,0.5535905361175537,-0.08522235602140427
162,8100,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19636555016040802,0.9435973167419434,4.0006298718253674e-07,0.2528822422027588,0.9003498554229736,-0.011838151142001152,0.2964372932910919,0.8309128880500793,-0.021622152999043465,0.3383467197418213,0.7808886766433716,-0.034578002989292145,0.3798931837081909,0.7547503113746643,-0.047290463000535965,0.26663899421691895,0.7334091663360596,-0.007353391032665968,0.31617987155914307,0.7023712992668152,-0.04278136417269707,0.35442018508911133,0.71384596824646,-0.07161485403776169,0.3849363327026367,0.7320294976234436,-0.08756695687770844,0.2427636682987213,0.7140898108482361,-0.02093135192990303,0.26806214451789856,0.611315906047821,-0.043567899614572525,0.2927132248878479,0.5426857471466064,-0.06012488529086113,0.3104126453399658,0.48244884610176086,-0.07018456608057022,0.21212171018123627,0.7201749682426453,-0.03958124667406082,0.21604295074939728,0.6109220385551453,-0.06595495343208313,0.22726212441921234,0.5389030575752258,-0.0805005133152008,0.23942512273788452,0.4763152599334717,-0.08700641244649887,0.17876607179641724,0.747586190700531,-0.05958231911063194,0.15764057636260986,0.6710980534553528,-0.08312740176916122,0.14827999472618103,0.6133434176445007,-0.08917229622602463,0.14394056797027588,0.5608475208282471,-0.0903083086013794
163,8150,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20324262976646423,0.9463996887207031,3.3596990078876843e-07,0.26069432497024536,0.9031297564506531,-0.007686206605285406,0.30265650153160095,0.8338782787322998,-0.01628883369266987,0.34169304370880127,0.7862876057624817,-0.028958311304450035,0.38257548213005066,0.7639834880828857,-0.04148102179169655,0.27302005887031555,0.7329399585723877,-0.004803149029612541,0.3252091705799103,0.7063344120979309,-0.041260093450546265,0.36367863416671753,0.7225622534751892,-0.07110238075256348,0.3936745524406433,0.7445917129516602,-0.08744730800390244,0.2501263916492462,0.7153786420822144,-0.02075698971748352,0.2750767171382904,0.6141480207443237,-0.043620530515909195,0.29979419708251953,0.546791672706604,-0.060370564460754395,0.3173791468143463,0.48870325088500977,-0.07056799530982971,0.22091232240200043,0.7247378826141357,-0.04155051335692406,0.2223905622959137,0.6163830757141113,-0.06785876303911209,0.23461617529392242,0.5463430881500244,-0.08278944343328476,0.24819600582122803,0.48417580127716064,-0.08963370323181152,0.19087201356887817,0.7560282349586487,-0.06337043642997742,0.16667428612709045,0.6819984316825867,-0.08691224455833435,0.15681776404380798,0.6249040961265564,-0.09338013827800751,0.15269020199775696,0.5717002153396606,-0.09497493505477905
164,8200,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20529751479625702,0.9488511085510254,3.6077506138099125e-07,0.261965274810791,0.9048231840133667,-0.008015667088329792,0.30381160974502563,0.8352169990539551,-0.017749734222888947,0.3439236581325531,0.7882853746414185,-0.031828753650188446,0.38574323058128357,0.7663167119026184,-0.045917488634586334,0.27282339334487915,0.7341575622558594,-0.004373076371848583,0.325046181678772,0.7074787020683289,-0.04019306227564812,0.36337804794311523,0.7241479158401489,-0.06947385519742966,0.3934764266014099,0.7453590631484985,-0.08584733307361603,0.2505751848220825,0.7164011001586914,-0.021152056753635406,0.275833398103714,0.6161580681800842,-0.044838547706604004,0.3016167879104614,0.548397958278656,-0.06211845949292183,0.3206807076931,0.4881483018398285,-0.07288623601198196,0.22157545387744904,0.7260086536407471,-0.04289191961288452,0.22353258728981018,0.6194532513618469,-0.06989984214305878,0.23604445159435272,0.5484753847122192,-0.08527747541666031,0.249713733792305,0.48446884751319885,-0.09271766245365143,0.1913726031780243,0.7575252652168274,-0.06571555882692337,0.1666375696659088,0.6837164163589478,-0.08970187604427338,0.15667299926280975,0.6261915564537048,-0.09657377749681473,0.15268942713737488,0.5717877149581909,-0.09885471314191818
165,8250,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20485037565231323,0.949866771697998,3.626976194937015e-07,0.2612571716308594,0.9059123992919922,-0.0072295330464839935,0.3030893802642822,0.8363416194915771,-0.01661027781665325,0.343095064163208,0.7890545725822449,-0.030328387394547462,0.3850010633468628,0.767352283000946,-0.043993547558784485,0.2738259434700012,0.7341157793998718,-0.003970556892454624,0.3259722590446472,0.708469569683075,-0.03969486057758331,0.3645447790622711,0.7230991125106812,-0.06897919625043869,0.39554107189178467,0.7432731986045837,-0.08543206006288528,0.25147050619125366,0.7161370515823364,-0.021091705188155174,0.27642741799354553,0.6152371764183044,-0.04441975802183151,0.30222126841545105,0.5475394129753113,-0.06089935079216957,0.32193517684936523,0.48781144618988037,-0.0709807500243187,0.2227955013513565,0.7261122465133667,-0.04313195124268532,0.22431901097297668,0.6189801692962646,-0.06991953402757645,0.2363732010126114,0.54775071144104,-0.08449811488389969,0.2503970265388489,0.48379001021385193,-0.09131163358688354,0.19340898096561432,0.7580310702323914,-0.06625168770551682,0.16779787838459015,0.6850221157073975,-0.0906592532992363,0.15704864263534546,0.627091109752655,-0.09754567593336105,0.15279358625411987,0.5721898078918457,-0.09962628036737442
166,8300,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204361230134964,0.9524086117744446,3.699254023104004e-07,0.2604644298553467,0.907155454158783,-0.007724872324615717,0.30269768834114075,0.8366930484771729,-0.01710459031164646,0.34315600991249084,0.7888598442077637,-0.030881594866514206,0.3851732611656189,0.766909658908844,-0.044583071023225784,0.2732275426387787,0.7354456186294556,-0.0034063083585351706,0.3251873552799225,0.7089324593544006,-0.03883346542716026,0.3638690114021301,0.7232875227928162,-0.06757587194442749,0.3949791193008423,0.7433991432189941,-0.08362098783254623,0.2508767545223236,0.7167525291442871,-0.020205296576023102,0.2762143015861511,0.6160007119178772,-0.04342327639460564,0.302287220954895,0.5487576723098755,-0.059431955218315125,0.3224789500236511,0.4896472692489624,-0.0690264031291008,0.2219935804605484,0.726197361946106,-0.0421038381755352,0.22406329214572906,0.6190379858016968,-0.06912896782159805,0.23629970848560333,0.5478992462158203,-0.08380334079265594,0.25034061074256897,0.48456424474716187,-0.09051895141601562,0.19224606454372406,0.7580061554908752,-0.06512849032878876,0.16723419725894928,0.6852452158927917,-0.08990993350744247,0.1566448211669922,0.6274559497833252,-0.09714417159557343,0.152203768491745,0.5730733275413513,-0.09936846792697906
167,8350,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20335938036441803,0.9558400511741638,3.775940626837837e-07,0.2588936388492584,0.9104021787643433,-0.009044515900313854,0.30121085047721863,0.8381384611129761,-0.019072232767939568,0.3418869078159332,0.7896056771278381,-0.0332668274641037,0.3847760856151581,0.7686128616333008,-0.04732462391257286,0.27345597743988037,0.7352120280265808,-0.004011760000139475,0.3255224823951721,0.7081960439682007,-0.0397978350520134,0.36383670568466187,0.7231041789054871,-0.06908238679170609,0.39488905668258667,0.7435889840126038,-0.08569644391536713,0.250495582818985,0.7163183093070984,-0.02052808552980423,0.27567359805107117,0.6151934862136841,-0.04460810497403145,0.301900178194046,0.5482630133628845,-0.06146802380681038,0.3229004144668579,0.4894733428955078,-0.07170549780130386,0.2210911214351654,0.7265501022338867,-0.042295441031455994,0.2236241102218628,0.6192928552627563,-0.07010401785373688,0.23607483506202698,0.5482097864151001,-0.08570922166109085,0.2508312165737152,0.4842720925807953,-0.09313707053661346,0.19117295742034912,0.7596367597579956,-0.06528148055076599,0.16718381643295288,0.6866296529769897,-0.09070056676864624,0.15667611360549927,0.6283918023109436,-0.09862177819013596,0.15231862664222717,0.5730814933776855,-0.10148027539253235
168,8400,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20345813035964966,0.9604014754295349,3.6081675602872565e-07,0.25904911756515503,0.9132466316223145,-0.008532868698239326,0.30210548639297485,0.8401597738265991,-0.019248316064476967,0.34316667914390564,0.7911364436149597,-0.034445397555828094,0.3866696357727051,0.7685895562171936,-0.04952995851635933,0.274409681558609,0.734802782535553,-0.003953715320676565,0.32669201493263245,0.7083775997161865,-0.04018910601735115,0.3649168610572815,0.7255383133888245,-0.06999624520540237,0.3966589570045471,0.7468374967575073,-0.08699476718902588,0.2513023912906647,0.7167578339576721,-0.021188870072364807,0.2757033109664917,0.6172958612442017,-0.04568794369697571,0.302939772605896,0.5510365962982178,-0.06292767822742462,0.3256487548351288,0.49249809980392456,-0.07347764074802399,0.22176799178123474,0.7282915711402893,-0.04365462437272072,0.22483715415000916,0.620818555355072,-0.07151802629232407,0.2386079579591751,0.5504415035247803,-0.08703552931547165,0.25490307807922363,0.4867374002933502,-0.09442279487848282,0.19224447011947632,0.7632459998130798,-0.06733747571706772,0.16858050227165222,0.6892182230949402,-0.09254078567028046,0.15851300954818726,0.6301217079162598,-0.10021213442087173,0.15438583493232727,0.5742048025131226,-0.10285010188817978
169,8450,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20332381129264832,0.9603277444839478,3.593239341626031e-07,0.259655624628067,0.9115344882011414,-0.007458315696567297,0.3025566041469574,0.8383448719978333,-0.01743016578257084,0.3433343172073364,0.7905719876289368,-0.03204952925443649,0.38635873794555664,0.7684720754623413,-0.046534884721040726,0.27600762248039246,0.7342298030853271,-0.002380270278081298,0.3279232680797577,0.7078841924667358,-0.038121916353702545,0.36591529846191406,0.7249735593795776,-0.0679130107164383,0.39743274450302124,0.7466800212860107,-0.08504229784011841,0.25236159563064575,0.7162551283836365,-0.019652796909213066,0.2764255106449127,0.6165907979011536,-0.04381946101784706,0.3040400743484497,0.5504774451255798,-0.061291810125112534,0.3275396227836609,0.49264952540397644,-0.07219302654266357,0.2225794941186905,0.7276929020881653,-0.042105648666620255,0.22589927911758423,0.6208361387252808,-0.0693766176700592,0.2401275485754013,0.5509918332099915,-0.08528386801481247,0.2572768032550812,0.48793211579322815,-0.09320724010467529,0.19331727921962738,0.7620143294334412,-0.06571473181247711,0.17021217942237854,0.6890121102333069,-0.09056997299194336,0.16014903783798218,0.630781888961792,-0.09858131408691406,0.15626907348632812,0.575371503829956,-0.10164229571819305
170,8500,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2051505744457245,0.9582052230834961,3.513018498324527e-07,0.2615547478199005,0.9103363752365112,-0.009702108800411224,0.30440279841423035,0.8385636806488037,-0.02115696296095848,0.3445814251899719,0.7904874086380005,-0.036914143711328506,0.38755661249160767,0.7665064334869385,-0.05243775248527527,0.2793899178504944,0.7343050837516785,-0.0052778045646846294,0.33088168501853943,0.706932544708252,-0.04223378002643585,0.36823031306266785,0.7263910174369812,-0.07248131185770035,0.39896076917648315,0.7495729923248291,-0.08966464549303055,0.2556663453578949,0.7159428596496582,-0.02155204862356186,0.27870962023735046,0.6166051030158997,-0.046389464288949966,0.3056198060512543,0.5518551468849182,-0.0639878436923027,0.3288128674030304,0.494636207818985,-0.07494253665208817,0.22564759850502014,0.7279143333435059,-0.04313013330101967,0.22842037677764893,0.6212725639343262,-0.07098033279180527,0.24322882294654846,0.552631139755249,-0.08676546066999435,0.26131346821784973,0.48993685841560364,-0.09454531967639923,0.19604866206645966,0.7632299065589905,-0.0660238191485405,0.17362305521965027,0.6909100413322449,-0.09121408313512802,0.16403067111968994,0.6329971551895142,-0.09921855479478836,0.16064727306365967,0.5774773359298706,-0.10217931866645813
171,8550,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20710384845733643,0.9574826955795288,3.700732804645668e-07,0.26299333572387695,0.9097016453742981,-0.00957787036895752,0.30602601170539856,0.8384150266647339,-0.02137557789683342,0.3465519845485687,0.791223406791687,-0.03755619376897812,0.3891203999519348,0.7650856971740723,-0.053578931838274,0.28063535690307617,0.7347602844238281,-0.005427089519798756,0.33197468519210815,0.706871509552002,-0.0415898934006691,0.3694204092025757,0.7251147031784058,-0.07110989838838577,0.400201678276062,0.7473338842391968,-0.0879320502281189,0.2573402225971222,0.7163124680519104,-0.02194146066904068,0.28161054849624634,0.6160528659820557,-0.046532340347766876,0.30891135334968567,0.5510177612304688,-0.06406859308481216,0.33225879073143005,0.4937485456466675,-0.07498730719089508,0.2275589257478714,0.727668821811676,-0.0436231791973114,0.23105095326900482,0.6201012134552002,-0.07106339931488037,0.24495036900043488,0.5502183437347412,-0.08678406476974487,0.26187068223953247,0.48706579208374023,-0.094654381275177,0.19788818061351776,0.7623376250267029,-0.06658941507339478,0.17687483131885529,0.6886664032936096,-0.09120338410139084,0.16767263412475586,0.630803108215332,-0.09871041029691696,0.16408666968345642,0.5764669179916382,-0.10142727941274643
172,8600,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20811329782009125,0.9571064710617065,3.7494825733119796e-07,0.26411402225494385,0.9077597260475159,-0.009570618160068989,0.3077600300312042,0.8375548124313354,-0.02167963981628418,0.3487122058868408,0.7905799150466919,-0.03820144385099411,0.39086127281188965,0.7630653381347656,-0.054709404706954956,0.2804326117038727,0.7356874346733093,-0.005685640964657068,0.33225730061531067,0.7069259881973267,-0.041958145797252655,0.37060195207595825,0.7239437103271484,-0.0716499462723732,0.4018396735191345,0.7453566789627075,-0.08861938863992691,0.25764790177345276,0.7175236344337463,-0.022267721593379974,0.28207290172576904,0.6169570088386536,-0.04708361253142357,0.3091295063495636,0.5515431761741638,-0.06517273932695389,0.3314073085784912,0.4945390224456787,-0.07667636126279831,0.22833776473999023,0.7287306189537048,-0.043965816497802734,0.23166365921497345,0.6204911470413208,-0.0716242790222168,0.24524417519569397,0.550254762172699,-0.08792638033628464,0.26104211807250977,0.4877863824367523,-0.09634361416101456,0.19917362928390503,0.7629579305648804,-0.06688404828310013,0.177939772605896,0.6887391209602356,-0.09162959456443787,0.16876167058944702,0.6304623484611511,-0.09952118247747421,0.16484388709068298,0.5762912034988403,-0.10269655287265778
173,8650,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21012946963310242,0.9553173780441284,3.763816209811921e-07,0.26616817712783813,0.9057939052581787,-0.009345987811684608,0.3080022931098938,0.8362959623336792,-0.0212984811514616,0.3473884165287018,0.7896828055381775,-0.0376187227666378,0.38935133814811707,0.7622398138046265,-0.05402904748916626,0.2819904386997223,0.7351126670837402,-0.006269523408263922,0.3329693078994751,0.7058565020561218,-0.043088398873806,0.37084075808525085,0.7234079837799072,-0.07326444983482361,0.4012673497200012,0.7449153661727905,-0.09052543342113495,0.258532851934433,0.7171213626861572,-0.02311154082417488,0.28323379158973694,0.6162006855010986,-0.04860023781657219,0.31112128496170044,0.550891101360321,-0.06744544953107834,0.33404412865638733,0.4938080310821533,-0.07949715107679367,0.22853954136371613,0.7284970283508301,-0.04499191790819168,0.23231182992458344,0.6201500296592712,-0.07333794981241226,0.24581751227378845,0.5501214265823364,-0.09017834067344666,0.26146399974823,0.487680584192276,-0.09888792783021927,0.1985841542482376,0.7627160549163818,-0.06798075139522552,0.17805956304073334,0.6880743503570557,-0.09317291527986526,0.16932472586631775,0.6298023462295532,-0.10122723132371902,0.16574931144714355,0.5753127932548523,-0.10448934137821198
